"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset","seq_name"
"","","","","","image-button-response","229","1084770","0.0-22.0-1.0-0.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_5.png","null","",""
"","","","","","image-button-response","230","1086074","0.0-22.0-1.0-1.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1304","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_5.png","0","",""
"","","","","","image-button-response","231","1087890","0.0-22.0-1.0-2.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","232","1092407","0.0-22.0-1.0-0.5","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_6.png","null","",""
"","","","","","image-button-response","233","1093426","0.0-22.0-1.0-1.5","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1018","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_6.png","0","",""
"","","","","","image-button-response","234","1095236","0.0-22.0-1.0-2.5","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","235","1099748","0.0-22.0-1.0-0.6","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_7.png","null","",""
"","","","","","image-button-response","236","1100794","0.0-22.0-1.0-1.6","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1046","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_7.png","0","",""
"","","","","","image-button-response","237","1102601","0.0-22.0-1.0-2.6","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","238","1107111","0.0-22.0-1.0-0.7","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_1.png","null","",""
"","","","","","image-button-response","239","1108065","0.0-22.0-1.0-1.7","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","954","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_1.png","0","",""
"","","","","","image-button-response","240","1109872","0.0-22.0-1.0-2.7","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","241","1114375","0.0-22.0-1.0-0.8","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_ten.png","null","",""
"","","","","","image-button-response","242","1115386","0.0-22.0-1.0-1.8","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1010","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_ten.png","0","",""
"","","","","","image-button-response","243","1117200","0.0-22.0-1.0-2.8","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","244","1121708","0.0-22.0-1.0-0.9","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_3.png","null","",""
"","","","","","image-button-response","245","1122538","0.0-22.0-1.0-1.9","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","829","","images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_3.png","0","",""
"","","","","","image-button-response","246","1124355","0.0-22.0-1.0-2.9","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","html-audio-response","247","1168427","0.0-23.0","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","20470","","[""<span style=\""color: red; font-size: 24px\""> NOW RECORDING</span><p>Please say out loud all the images you saw, as many as you can remember. The images can be said in any order.</p>""]","","1","exploring_nature_semantic"
"","","","","","image-button-response","248","1174434","0.0-24.0-0.0","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_0.png","null","",""
"","","","","","image-button-response","249","1178935","0.0-24.0-1.0-0.0","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_1.png","null","",""
"","","","","","image-button-response","250","1180946","0.0-24.0-1.0-1.0","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","2010","","images/causal_sequence/coin_causal/coin_causal_1.png","0","",""
"","","","","","image-button-response","251","1182760","0.0-24.0-1.0-2.0","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","252","1187265","0.0-24.0-1.0-0.1","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_2.png","null","",""
"","","","","","image-button-response","253","1188755","0.0-24.0-1.0-1.1","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1489","","images/causal_sequence/coin_causal/coin_causal_2.png","0","",""
"","","","","","image-button-response","254","1190557","0.0-24.0-1.0-2.1","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","255","1195067","0.0-24.0-1.0-0.2","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_3.png","null","",""
"","","","","","image-button-response","256","1196610","0.0-24.0-1.0-1.2","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1543","","images/causal_sequence/coin_causal/coin_causal_3.png","0","",""
"","","","","","image-button-response","257","1198422","0.0-24.0-1.0-2.2","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","258","1202927","0.0-24.0-1.0-0.3","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_4.png","null","",""
"","","","","","image-button-response","259","1204250","0.0-24.0-1.0-1.3","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1322","","images/causal_sequence/coin_causal/coin_causal_4.png","0","",""
"","","","","","image-button-response","260","1206065","0.0-24.0-1.0-2.3","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","261","1210577","0.0-24.0-1.0-0.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_5.png","null","",""
"","","","","","image-button-response","262","1211738","0.0-24.0-1.0-1.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1160","","images/causal_sequence/coin_causal/coin_causal_5.png","0","",""
"","","","","","image-button-response","263","1213555","0.0-24.0-1.0-2.4","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","264","1218071","0.0-24.0-1.0-0.5","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/causal_sequence/coin_causal/coin_causal_6.png","null","",""
"","","","","","image-button-response","265","1219498","0.0-24.0-1.0-1.5","BE7977AF39E44A7FAE63BABF841E83CD","BE7977AF39E44A7FAE63BABF841E83CD","6df4f702-3432-4a7c-bd74-37bf06bbb32d","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""BE7977AF39E44A7FAE63BABF841E83CD"",""assignmentId"":""6df4f702-3432-4a7c-bd74-37bf06bbb32d"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=BE7977AF39E44A7FAE63BABF841E83CD&assignmentId=6df4f702-3432-4a7c-bd74-37bf06bbb32d&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1426","","images/causal_sequence/coin_causal/coin_causal_6.png","0","",""
