"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","lockout_ms","experiment","view_history","rt","stimulus","response","task","folder","role","pair_id","order","cell","correct_answer","correct","exposed_role","reward_condition","choice_id","repetition","test_type","comparison_role","spread_direction","critical_position","reward_pair_id","neutral_pair_id","reward_left","left_img","right_img","chose_reward","rt_after_lockout","cue_role","correct_index","rating"
"true","false","[]","[]","[]","preload","0","5816","0.0-0.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","65241","0.0-1.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":15672},{""page_index"":1,""viewing_time"":27844},{""page_index"":2,""viewing_time"":15908}]","59424","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","68195","0.0-2.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","1950","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","79446","0.0-3.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11250}]","11250","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","92515","0.0-4.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","13069","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","93517","0.0-5.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","102867","0.0-6.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","9349","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","7","103870","0.0-7.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","110791","0.0-8.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","6921","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","111804","0.0-9.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","10","121286","0.0-10.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","9481","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","122297","0.0-11.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","12","133747","0.0-12.0","4A5704EA3E354A80B214BAE3DDB655FA","01a0cb82-52c0-7b13-a8c4-fa9ed171e6df","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11450}]","11451","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
