"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","lockout_ms","experiment","view_history","rt","stimulus","response","task","folder","role","pair_id","order","cell","correct_answer","correct","exposed_role","reward_condition","choice_id","repetition","test_type","comparison_role","spread_direction","critical_position","reward_pair_id","neutral_pair_id","reward_left","left_img","right_img","chose_reward","rt_after_lockout","cue_role","correct_index","rating"
"true","false","[]","[]","[]","preload","0","5150","0.0-0.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","27926","0.0-1.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":17559},{""page_index"":1,""viewing_time"":2823},{""page_index"":2,""viewing_time"":2393}]","22776","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","30328","0.0-2.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","1398","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","61578","0.0-3.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":31248}]","31251","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","70082","0.0-4.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","8502","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","71084","0.0-5.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","77639","0.0-6.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","6554","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","7","78642","0.0-7.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","84176","0.0-8.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","5533","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","85179","0.0-9.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","10","91035","0.0-10.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","5855","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","92037","0.0-11.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","12","104520","0.0-12.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":12482}]","12482","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","13","115531","0.0-13.0","814A0C4DDB3A47B5B2A1C5648BD274FB","01a0cb24-3c63-73f8-a17f-85a814dfef6a","01a0cb13-d15f-72a0-a4f3-c4f7d1044bee","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11010}]","11011","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
