"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","view_history","stimulus","response","task","folder","image_index","valuable_image_index","reward_type","distance_from_x","v_index","n_index","sequence_type","valuable_folder","neutral_folder","chosen_valuable"
"true","false","[]","[]","[]","preload","0","46393","0.0-0.0","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","54581","0.0-1.0","7183","","","","","","","","","","","","","","",""
"","","","","","instructions","2","65490","0.0-2.0","10910","[{""page_index"":0,""viewing_time"":10909}]","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","68494","0.0-3.0","null","","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","72497","0.0-4.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","5","73937","0.0-5.0","1436","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","supermarket_scheme","1","","","","","","","","",""
"","","","","","html-keyboard-response","6","77940","0.0-6.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","78858","0.0-7.0","915","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","supermarket_scheme","2","","","","","","","","",""
"","","","","","html-keyboard-response","8","82860","0.0-8.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","83529","0.0-9.0","668","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","supermarket_scheme","3","","","","","","","","",""
"","","","","","html-keyboard-response","10","87531","0.0-10.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","87969","0.0-11.0","436","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","supermarket_scheme","4","","","","","","","","",""
"","","","","","html-keyboard-response","12","91971","0.0-12.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","92848","0.0-13.0","877","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","supermarket_scheme","5","","","","","","","","",""
"","","","","","html-keyboard-response","14","96851","0.0-14.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","15","97462","0.0-15.0","610","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","supermarket_scheme","6","","","","","","","","",""
"","","","","","html-keyboard-response","16","101464","0.0-16.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","17","102008","0.0-17.0","542","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","supermarket_scheme","7","","","","","","","","",""
"","","","","","html-keyboard-response","18","106011","0.0-18.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","19","107252","0.0-19.0","1240","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","supermarket_scheme","8","","","","","","","","",""
"","","","","","html-keyboard-response","20","111254","0.0-20.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","21","111817","0.0-21.0","561","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","supermarket_scheme","9","","","","","","","","",""
"","","","","","html-keyboard-response","22","115819","0.0-22.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","23","116672","0.0-23.0","851","","<div class=""stimulus-container""><img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","supermarket_scheme","10","","","","","","","","",""
"","","","","","html-keyboard-response","24","119674","0.0-24.0","null","","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","25","123676","0.0-25.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","26","124304","0.0-26.0","627","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","flight_scheme","1","","","","","","","","",""
"","","","","","html-keyboard-response","27","128307","0.0-27.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","28","130239","0.0-28.0","1931","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","1","person_check","flight_scheme","2","","","","","","","","",""
"","","","","","html-keyboard-response","29","134242","0.0-29.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","30","136992","0.0-30.0","2749","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","flight_scheme","3","","","","","","","","",""
"","","","","","html-keyboard-response","31","140994","0.0-31.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","32","141417","0.0-32.0","421","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","flight_scheme","4","","","","","","","","",""
"","","","","","html-keyboard-response","33","145418","0.0-33.0","null","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image""></div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","34","145873","0.0-34.0","453","","<div class=""stimulus-container""><img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image""><div class=""question-area""><b>Is there a person?</b></div></div>","0","person_check","flight_scheme","5","","","","","","","","",""
