"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","lockout_ms","experiment","view_history","rt","stimulus","response","task","folder","role","pair_id","order","cell","correct_answer","correct","exposed_role","reward_condition","choice_id","repetition","test_type","comparison_role","spread_direction","critical_position","reward_pair_id","neutral_pair_id","reward_left","left_img","right_img","chose_reward","rt_after_lockout","cue_role","correct_index","rating"
"true","false","[]","[]","[]","preload","0","3893","0.0-0.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","33497","0.0-1.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":13786},{""page_index"":1,""viewing_time"":8904},{""page_index"":2,""viewing_time"":6912}]","29603","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","39515","0.0-2.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","2479","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","50909","0.0-3.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11391}]","11392","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","60252","0.0-4.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","9341","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","61259","0.0-5.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","67680","0.0-6.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","6418","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","7","68692","0.0-7.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","76560","0.0-8.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","7865","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","77567","0.0-9.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","10","83186","0.0-10.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","5616","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","84189","0.0-11.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","12","95607","0.0-12.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11416}]","11417","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","13","106897","0.0-13.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":11288}]","11289","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","14","112378","0.0-14.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","5479","<div class=""stimulus-container""><img src=""images_value/Effect_22.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","effect","22","reversed","reversed_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","113388","0.0-15.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","118661","0.0-16.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","5266","<div class=""stimulus-container""><img src=""images_value/Cause_22.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","cause","22","reversed","reversed_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","119669","0.0-17.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","18","124800","0.0-18.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","5130","<div class=""stimulus-container""><img src=""images_value/Effect_19.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","effect","19","reversed","reversed_effect_reward","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","125816","0.0-19.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","130565","0.0-20.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","4748","<div class=""stimulus-container""><img src=""images_value/Cause_19.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","cause","19","reversed","reversed_effect_reward","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","131579","0.0-21.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","22","136446","0.0-22.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","4865","<div class=""stimulus-container""><img src=""images_value/Cause_21.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","cause","21","forward","forward_effect_reward","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","137448","0.0-23.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","24","142365","0.0-24.0","0B1E4B11CF0B4C63BBDF59CD1A74AB16","01a0cb77-a6a8-7ae4-b39b-13e0d01b53ee","01a0cb68-d389-7d2a-a2d1-8da88fbaa950","2500","Pilot8_WithinOrder_v3_2026-09-22","","4914","<div class=""stimulus-container""><img src=""images_value/Effect_21.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","effect","21","forward","forward_effect_reward","","","","","","","","","","","","","","","","","","","",""
