"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","lockout_ms","experiment","view_history","rt","stimulus","response","task","folder","role","pair_id","order","cell","correct_answer","correct","exposed_role","reward_condition","choice_id","repetition","test_type","comparison_role","spread_direction","critical_position","reward_pair_id","neutral_pair_id","reward_left","left_img","right_img","chose_reward","rt_after_lockout","cue_role","correct_index","rating"
"true","false","[]","[]","[]","preload","0","12678","0.0-0.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","44714","0.0-1.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":23883},{""page_index"":1,""viewing_time"":4999},{""page_index"":2,""viewing_time"":3155}]","32036","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","48254","0.0-2.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","2536","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","93484","0.0-3.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":45228}]","45228","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","110701","0.0-4.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","17215","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","111703","0.0-5.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","122275","0.0-6.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","10571","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","the_performance_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","7","123277","0.0-7.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","128851","0.0-8.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","5573","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item1","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","129854","0.0-9.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","10","136491","0.0-10.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","6636","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","practice_item2","museum_causal","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","137493","0.0-11.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","12","150015","0.0-12.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":12522}]","12522","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","13","166078","0.0-13.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","[{""page_index"":0,""viewing_time"":16062}]","16062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","14","173628","0.0-14.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","7549","<div class=""stimulus-container""><img src=""images_value/Effect_08.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","effect","8","reversed","reversed_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","174630","0.0-15.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","179628","0.0-16.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","4997","<div class=""stimulus-container""><img src=""images_value/Cause_08.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","cause","8","reversed","reversed_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","180629","0.0-17.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","18","185912","0.0-18.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","5282","<div class=""stimulus-container""><img src=""images_value/Cause_02.jpg"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","cause","2","forward","forward_cause_reward","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","186914","0.0-19.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","196082","0.0-20.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","9167","<div class=""stimulus-container""><img src=""images_value/Effect_02.jpg"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","effect","2","forward","forward_cause_reward","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","197085","0.0-21.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","22","201978","0.0-22.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","4892","<div class=""stimulus-container""><img src=""images_value/Cause_18.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","cause","18","forward","forward_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","202980","0.0-23.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","24","208353","0.0-24.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","5372","<div class=""stimulus-container""><img src=""images_value/Effect_18.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","effect","18","forward","forward_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","25","209356","0.0-25.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","26","219141","0.0-26.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","9783","<div class=""stimulus-container""><img src=""images_value/Cause_09.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_first","","cause","9","forward","forward_cause_neutral","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","220143","0.0-27.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","28","225923","0.0-28.0","0F0554F55EC64801BA0D469B69847E69","01a0caf5-34e1-7d58-abdf-44d949797343","01a0caef-baee-72b0-ae95-7ebeab0378e2","2500","Pilot8_WithinOrder_v3_2026-09-22","","5779","<div class=""stimulus-container""><img src=""images_value/Effect_09.png"" class=""exp-image""><div class=""question-area"" id=""delayed-question"" style=""visibility:hidden; margin-top:15px;""><p style=""font-size:20px; font-weight:bold;"">Does a person appear in this image, or does the word ""person"" appear as text?</p></div></div>","0","encoding_second","","effect","9","forward","forward_cause_neutral","","","","","","","","","","","","","","","","","","","",""
